,Position,Track Name,Artist,Streams,URL,date
40,41,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,11759219,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2020-01-26
41,42,when the party's over,Billie Eilish,11703237,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2020-01-26
42,43,I Don't Care (with Justin Bieber),Ed Sheeran,11614436,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2020-01-26
43,44,Ballin' (with Roddy Ricch),Mustard,11573610,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,2020-01-26
44,45,HIGHEST IN THE ROOM,Travis Scott,11515487,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2020-01-26
45,46,Ayy Macarena,Tyga,11388713,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2020-01-26
46,47,China,Anuel AA,11147753,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2020-01-26
47,48,Black Swan,BTS,11138985,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b,2020-01-26
48,49,Bandit (with YoungBoy Never Broke Again),Juice WRLD,11089138,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2020-01-26
49,50,Roses - Imanbek Remix,SAINt JHN,10801380,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-01-26
50,51,Muévelo,Nicky Jam,10748866,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,2020-01-26
51,52,Me Gusta,Shakira,10557732,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,2020-01-26
52,53,Beautiful People (feat. Khalid),Ed Sheeran,10221539,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2020-01-26
53,54,lovely (with Khalid),Billie Eilish,10208670,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2020-01-26
54,55,High Fashion (feat. Mustard),Roddy Ricch,10068077,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020-01-26
55,56,Lucid Dreams,Juice WRLD,10016489,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2020-01-26
56,57,"10,000 Hours (with Justin Bieber)",Dan + Shay,9704898,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-01-26
57,58,If the World Was Ending - feat. Julia Michaels,JP Saxe,9450324,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020-01-26
58,59,Whine Up,Nicky Jam,9283635,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,2020-01-26
59,60,7 rings,Ariana Grande,8930240,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2020-01-26
60,61,Lalala,Y2K,8883262,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2020-01-26
61,62,Those Kinda Nights (feat. Ed Sheeran),Eminem,8792427,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH,2020-01-26
62,63,No Me Conoce - Remix,Jhay Cortez,8785272,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2020-01-26
63,64,LA CANCIÓN,J Balvin,8770582,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2020-01-26
64,65,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,8695982,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,2020-01-26
65,66,Futsal Shuffle 2020,Lil Uzi Vert,8669510,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,2020-01-26
66,67,Eleven,Khalid,8656151,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74,2020-01-26
67,68,Callaita,Bad Bunny,8426910,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2020-01-26
68,69,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,8400874,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2020-01-26
69,70,Adicto (with Anuel AA & Ozuna),Tainy,8342011,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2020-01-26
70,71,Heartless,The Weeknd,8152099,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,2020-01-26
71,72,Shallow,Lady Gaga,8117633,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2020-01-26
72,73,Old Town Road - Remix,Lil Nas X,8097306,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2020-01-26
73,74,Trampoline (with ZAYN),SHAED,8077007,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI,2020-01-26
74,75,Goodbyes (Feat. Young Thug),Post Malone,8026103,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2020-01-26
75,76,It's You,Ali Gatie,7992128,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2020-01-26
76,77,VIBEZ,DaBaby,7907321,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,2020-01-26
77,78,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,7794095,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,2020-01-26
78,79,Blanco,J Balvin,7787228,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,2020-01-26
79,80,Forever Yours - Avicii Tribute,Kygo,7724277,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf,2020-01-26
80,81,How Do You Sleep?,Sam Smith,7684194,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2020-01-26
81,82,Darkness,Eminem,7618955,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,2020-01-26
82,83,Que Tire Pa Lante,Daddy Yankee,7544026,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,2020-01-26
83,84,Without Me,Halsey,7529279,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2020-01-26
84,85,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,7480165,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,2020-01-26
85,86,Aventura,Lunay,7451093,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,2020-01-26
86,87,Ransom,Lil Tecca,7416638,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2020-01-26
87,88,Sunday Best,Surfaces,7413076,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-01-26
88,89,OUT WEST (feat. Young Thug),JACKBOYS,7369641,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,2020-01-26
89,90,Yellow Hearts,Ant Saunders,7301052,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,2020-01-26
90,91,bury a friend,Billie Eilish,7280093,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2020-01-26
91,92,"Alone, Pt. II",Alan Walker,7255585,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,2020-01-26
92,93,Happier,Marshmello,7237539,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2020-01-26
93,94,July,Noah Cyrus,7182043,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,2020-01-26
94,95,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,7157402,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,2020-01-26
95,96,Bellaquita - Remix,Dalex,7088433,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,2020-01-26
96,97,Blue World,Mac Miller,7060589,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5,2020-01-26
97,98,Bruises,Lewis Capaldi,6974505,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2020-01-26
98,99,Sucker,Jonas Brothers,6937517,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2020-01-26
99,100,Never Seen the Rain,Tones And I,6874407,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2020-01-26
100,101,Wow.,Post Malone,6863575,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2020-01-26
101,102,Robbery,Juice WRLD,6862670,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2020-01-26
102,103,me & ur ghost,blackbear,6855763,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440,2020-01-26
103,104,Believer,Imagine Dragons,6786103,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2020-01-26
104,105,Kein Wort,Juju,6784726,https://open.spotify.com/track/1hoLUVBx0ixX3kn0EX0P5n,2020-01-26
105,106,Quizas,Rich Music LTD,6783458,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,2020-01-26
106,107,Woah,Lil Baby,6764347,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,2020-01-26
107,108,Indeciso,Reik,6652845,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,2020-01-26
108,109,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,6645732,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,2020-01-26
109,110,ocean eyes,Billie Eilish,6591565,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2020-01-26
110,111,rockstar (feat. 21 Savage),Post Malone,6571776,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2020-01-26
111,112,Lights Up,Harry Styles,6567127,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,2020-01-26
112,113,FML,Arizona Zervas,6500612,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,2020-01-26
113,114,"Yo x Ti, Tu x Mi",ROSALÍA,6459432,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,2020-01-26
114,115,Bohemian Rhapsody - 2011 Mix,Queen,6447852,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2020-01-26
115,116,Liberdade Provisória,Henrique & Juliano,6442626,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg,2020-01-26
116,117,Money In The Grave (Drake ft. Rick Ross),Drake,6388146,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2020-01-26
117,118,all the good girls go to hell,Billie Eilish,6382875,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,2020-01-26
118,119,Unaccommodating (feat. Young M.A),Eminem,6374807,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM,2020-01-26
119,120,Break My Stride,Matthew Wilder,6324190,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,2020-01-26
120,121,Piece Of Your Heart,MEDUZA,6319342,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2020-01-26
121,122,Shape of You,Ed Sheeran,6280752,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2020-01-26
122,123,Mean It,Lauv,6192481,https://open.spotify.com/track/2uiOyiRxtNix52dpeaDQPM,2020-01-26
123,124,Si Te Vas,Sech,6192038,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,2020-01-26
124,125,Sum 2 Prove,Lil Baby,6182599,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz,2020-01-26
125,126,Truth Hurts,Lizzo,6168230,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,2020-01-26
126,127,Get You The Moon (feat. Snøw),Kina,6124786,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2020-01-26
127,128,GOODMORNINGTOKYO!,TOKYO’S REVENGE,6123388,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,2020-01-26
128,129,Donuts,Gzuz,6113037,https://open.spotify.com/track/2nNGV59DJJwk7D5ImGf6uc,2020-01-26
129,130,SAD!,XXXTENTACION,6086732,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2020-01-26
130,131,SICKO MODE,Travis Scott,6038494,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2020-01-26
131,132,Tutu,Camilo,5990495,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2020-01-26
132,133,Dancing With A Stranger (with Normani),Sam Smith,5980185,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2020-01-26
133,134,Hate Me (with Juice WRLD),Ellie Goulding,5973665,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2020-01-26
134,135,Soltera - Remix,Lunay,5964361,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,2020-01-26
135,136,"thank u, next",Ariana Grande,5935132,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2020-01-26
136,137,Say You Won't Let Go,James Arthur,5914675,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2020-01-26
137,138,Psycho,Red Velvet,5856151,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,2020-01-26
138,139,Jocelyn Flores,XXXTENTACION,5833212,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2020-01-26
139,140,Sweet but Psycho,Ava Max,5827150,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2020-01-26
140,141,wish you were gay,Billie Eilish,5788558,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2020-01-26
141,142,Eastside (with Halsey & Khalid),benny blanco,5768323,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2020-01-26
142,143,Perreo en La Luna,Rich Music LTD,5766655,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,2020-01-26
143,144,Higher Love,Kygo,5696848,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2020-01-26
144,145,No Guidance (feat. Drake),Chris Brown,5680403,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2020-01-26
145,146,Infeliz,Arcangel,5652421,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m,2020-01-26
146,147,Graveyard,Halsey,5651903,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67,2020-01-26
147,148,i love you,Billie Eilish,5646960,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2020-01-26
148,149,Can We Kiss Forever?,Kina,5620187,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,2020-01-26
149,150,Con Altura,ROSALÍA,5563222,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2020-01-26
150,151,Perfect,Ed Sheeran,5554919,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2020-01-26
151,152,Falling,Harry Styles,5531646,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,2020-01-26
152,153,Girls Like You (feat. Cardi B),Maroon 5,5522003,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2020-01-26
153,154,Leaving Heaven (feat. Skylar Grey),Eminem,5466161,https://open.spotify.com/track/5CpsIb7SMFHjmAG8RvIWfq,2020-01-26
154,155,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,5429484,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2020-01-26
155,156,3 Nights,Dominic Fike,5400513,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX,2020-01-26
156,157,Pa' Olvidarme De Ella,Piso 21,5390741,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,2020-01-26
157,158,goosebumps,Travis Scott,5388863,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2020-01-26
158,159,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,5385917,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,2020-01-26
159,160,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,5350993,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,2020-01-26
160,161,Tudo Ok,Thiaguinho MT,5335545,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS,2020-01-26
161,162,Moonlight,XXXTENTACION,5302672,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2020-01-26
162,163,Better Now,Post Malone,5299457,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2020-01-26
163,164,Zu Ende,Samra,5297101,https://open.spotify.com/track/0Vl4eICpXMjtiK0RhdaWov,2020-01-26
164,165,Only Human,Jonas Brothers,5296878,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2020-01-26
165,166,Suge,DaBaby,5258099,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2020-01-26
166,167,you should see me in a crown,Billie Eilish,5254770,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2020-01-26
167,168,QUE PRETENDES,J Balvin,5250393,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2020-01-26
168,169,Maniac,Conan Gray,5230498,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,2020-01-26
169,170,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,5221844,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,2020-01-26
170,171,B.I.T.C.H.,Megan Thee Stallion,5215211,https://open.spotify.com/track/06scTb0zbkxYNgpAB3J9fN,2020-01-26
171,172,Con Calma,Daddy Yankee,5206586,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2020-01-26
172,173,Turn Me On (feat. Vula),Riton,5200838,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,2020-01-26
173,174,If I Can't Have You,Shawn Mendes,5178123,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2020-01-26
174,175,High Hopes,Panic! At The Disco,5178083,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2020-01-26
175,176,Otro Trago - Remix,Sech,5163820,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2020-01-26
176,177,MIDDLE CHILD,J. Cole,5163035,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2020-01-26
177,178,I Like Me Better,Lauv,5154352,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2020-01-26
178,179,All of Me,John Legend,5136049,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,2020-01-26
179,180,Be Alright,Dean Lewis,5124935,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2020-01-26
180,181,Takeaway,The Chainsmokers,5108548,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2020-01-26
181,182,I.F.L.Y.,Bazzi,5105012,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2020-01-26
182,183,Liar,Camila Cabello,5103448,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,2020-01-26
183,184,Talk (feat. Disclosure),Khalid,5091782,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2020-01-26
184,185,Look At Her Now,Selena Gomez,5066377,https://open.spotify.com/track/7eOkHIcaoUhngxxypM5Ajr,2020-01-26
185,186,Youngblood,5 Seconds of Summer,5063528,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2020-01-26
186,187,Bi Sonraki Hayatımda Gel,Murda,5037967,https://open.spotify.com/track/7BjmOMyfT4PBKbZuSCwWPc,2020-01-26
187,188,Panini,Lil Nas X,5024175,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,2020-01-26
188,189,You Need To Calm Down,Taylor Swift,4996135,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,2020-01-26
189,190,223's (feat. 9lokknine),YNW Melly,4990374,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,2020-01-26
190,191,idontwannabeyouanymore,Billie Eilish,4968841,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2020-01-26
191,192,Let Me Down Slowly,Alec Benjamin,4943790,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2020-01-26
192,193,Legends,Juice WRLD,4922369,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,2020-01-26
193,194,SENTADÃO,Pedro Sampaio,4922320,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,2020-01-26
194,195,The London (feat. J. Cole & Travis Scott),Young Thug,4893893,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,2020-01-26
195,196,11 PM,Maluma,4891989,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2020-01-26
196,197,Post Malone (feat. RANI),Sam Feldt,4855270,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,2020-01-26
197,198,Que Calor (with J Balvin & El Alfa),Major Lazer,4851268,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,2020-01-26
198,199,In Too Deep,Eminem,4824037,https://open.spotify.com/track/7Dj2wqPYXfSRFwa6qyOztr,2020-01-26
199,200,God's Plan,Drake,4822513,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2020-01-26
0,1,Dance Monkey,Tones And I,46784119,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-02-02
1,2,The Box,Roddy Ricch,46163456,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020-02-02
2,3,Blinding Lights,The Weeknd,39499306,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2020-02-02
3,4,Tusa,KAROL G,34306204,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2020-02-02
4,5,Don't Start Now,Dua Lipa,31619914,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2020-02-02
5,6,Yummy,Justin Bieber,30271614,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,2020-02-02
6,7,Godzilla (feat. Juice WRLD),Eminem,29736238,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2020-02-02
7,8,Falling,Trevor Daniel,29261780,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2020-02-02
8,9,ROXANNE,Arizona Zervas,28640909,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020-02-02
9,10,Life Is Good (feat. Drake),Future,28592972,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,2020-02-02
10,11,everything i wanted,Billie Eilish,26024099,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2020-02-02
11,12,Memories,Maroon 5,22617254,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-02-02
12,13,Circles,Post Malone,22332149,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020-02-02
13,14,Someone You Loved,Lewis Capaldi,20369189,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-02-02
14,15,bad guy,Billie Eilish,20241712,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2020-02-02
15,16,RITMO (Bad Boys For Life),Black Eyed Peas,19440069,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2020-02-02
16,17,Señorita,Shawn Mendes,18211740,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020-02-02
17,18,Physical,Dua Lipa,18129032,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,2020-02-02
18,19,You should be sad,Halsey,16650060,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,2020-02-02
19,20,Adore You,Harry Styles,15975608,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2020-02-02
20,21,Sigues Con El,Dímelo Flow,15689658,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,2020-02-02
21,22,Before You Go,Lewis Capaldi,15582616,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-02-02
22,23,My Oh My (feat. DaBaby),Camila Cabello,15392881,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,2020-02-02
23,24,Lose You To Love Me,Selena Gomez,14901308,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,2020-02-02
24,25,Say So,Doja Cat,14559260,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-02-02
25,26,Suicidal,YNW Melly,14455627,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2020-02-02
26,27,Vete,Bad Bunny,14102903,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,2020-02-02
27,28,Ride It,Regard,13462987,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2020-02-02
28,29,Hola - Remix,Dalex,13017742,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,2020-02-02
29,30,Lose Control,MEDUZA,12945431,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020-02-02
30,31,Rare,Selena Gomez,12679517,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,2020-02-02
31,32,What A Man Gotta Do,Jonas Brothers,12580418,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,2020-02-02
32,33,Morado,J Balvin,12401391,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks,2020-02-02
33,34,Roses - Imanbek Remix,SAINt JHN,12124388,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-02-02
34,35,What If I Told You That I Love You,Ali Gatie,11997662,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,2020-02-02
35,36,Fantasias,Rauw Alejandro,11944311,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,2020-02-02
36,37,Ballin' (with Roddy Ricch),Mustard,11834545,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,2020-02-02
37,38,SUGAR,BROCKHAMPTON,11821382,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,2020-02-02
38,39,BOP,DaBaby,11753524,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2020-02-02
39,40,hot girl bummer,blackbear,11741613,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2020-02-02
40,41,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,11626887,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2020-02-02
41,42,when the party's over,Billie Eilish,11611403,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2020-02-02
42,43,I Don't Care (with Justin Bieber),Ed Sheeran,11599267,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2020-02-02
43,44,Muévelo,Nicky Jam,11224878,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,2020-02-02
44,45,Get Me,Justin Bieber,11213296,https://open.spotify.com/track/6zGPytJiZmFuyVq7RTNO9G,2020-02-02
45,46,HIGHEST IN THE ROOM,Travis Scott,11041407,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2020-02-02
46,47,Me Gusta,Shakira,11025003,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,2020-02-02
47,48,Ayy Macarena,Tyga,10879833,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2020-02-02
48,49,China,Anuel AA,10652709,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2020-02-02
49,50,Good News,Mac Miller,10502618,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,2020-02-02
50,51,High Fashion (feat. Mustard),Roddy Ricch,10498445,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020-02-02
